Ward Code,Ward Name,LA Name,Region Name,QS303EW0002,QS303EW0001 (base),Ward Percentage
E05004848,Vicarage,Watford,East of England,384,8258,4.6500,
E05000205,Palmers Green,Enfield,London,1118,15162,7.3700,
E05000540,East Walworth,Southwark,London,897,11557,7.7600,
E05000175,East Acton,Ealing,London,1154,18706,6.1700,
E05000176,Elthorne,Ealing,London,917,14539,6.3100,
E05000541,Faraday,Southwark,London,860,12839,6.7000,
E05000178,Greenford Green,Ealing,London,852,14349,5.9400,
E05000514,Valentines,Redbridge,London,924,14123,6.5400,
E05000512,Seven Kings,Redbridge,London,1052,15164,6.9400,
E05000513,Snaresbrook,Redbridge,London,939,11865,7.9100,
E05000515,Wanstead,Redbridge,London,740,11543,6.4100,
E05000516,Barnes,Richmond upon Thames,London,505,10299,4.9000,
E05000517,East Sheen,Richmond upon Thames,London,364,10348,3.5200,
E05000518,Fulwell and Hampton Hill,Richmond upon Thames,London,521,10131,5.1400,
E05000519,"Ham, Petersham and Richmond Riverside",Richmond upon Thames,London,690,10317,6.6900,
E05000520,Hampton,Richmond upon Thames,London,588,9985,5.8900,
E05000177,Greenford Broadway,Ealing,London,1343,17625,7.6200,
E05000171,Cleveland,Ealing,London,935,14558,6.4200,
E05000172,Dormers Wells,Ealing,London,1166,13910,8.3800,
E05000173,Ealing Broadway,Ealing,London,831,14029,5.9200,
E05000174,Ealing Common,Ealing,London,811,14019,5.7900,
E05000179,Hanger Hill,Ealing,London,847,15561,5.4400,
E05000180,Hobbayne,Ealing,London,1002,14229,7.0400,
E05000206,Ponders End,Enfield,London,1129,15664,7.2100,
E05002235,Grays Riverside,Thurrock,East of England,633,11695,5.4100,
E05005011,Crockenhill and Well Hill,Sevenoaks,South East,150,1909,7.8600,
E05002248,West Thurrock and South Stifford,Thurrock,East of England,517,10478,4.9300,
E05000524,Kew,Richmond upon Thames,London,481,11436,4.2100,
E05000525,Mortlake and Barnes Common,Richmond upon Thames,London,463,10919,4.2400,
E05000526,North Richmond,Richmond upon Thames,London,488,10649,4.5800,
E05000522,Hampton Wick,Richmond upon Thames,London,536,10221,5.2400,
E05000523,Heathfield,Richmond upon Thames,London,697,10313,6.7600,
E05000527,St Margarets and North Twickenham,Richmond upon Thames,London,329,11172,2.9400,
E05000528,South Richmond,Richmond upon Thames,London,416,10820,3.8400,
E05000529,South Twickenham,Richmond upon Thames,London,317,9987,3.1700,
E05000530,Teddington,Richmond upon Thames,London,462,10330,4.4700,
E05000531,Twickenham Riverside,Richmond upon Thames,London,439,10396,4.2200,
E05000186,Norwood Green,Ealing,London,1511,14032,10.7700,
E05000187,Perivale,Ealing,London,927,15339,6.0400,
E05000188,South Acton,Ealing,London,1204,14873,8.1000,
E05000181,Lady Margaret,Ealing,London,1080,13897,7.7700,
E05000182,Northfield,Ealing,London,599,13517,4.4300,
E05000183,North Greenford,Ealing,London,834,14713,5.6700,
E05000184,Northolt Mandeville,Ealing,London,994,15183,6.5500,
E05000185,Northolt West End,Ealing,London,1188,15121,7.8600,
E05004079,South Weald,Brentwood,East of England,91,1891,4.8100,
E05000193,Bowes,Enfield,London,949,14051,6.7500,
E05007269,Walton South,Elmbridge,South East,314,6545,4.8000,
E05000194,Bush Hill Park,Enfield,London,987,13923,7.0900,
E05000532,West Twickenham,Richmond upon Thames,London,552,10528,5.2400,
E05000533,Whitton,Richmond upon Thames,London,611,9752,6.2700,
E05000191,Southfield,Ealing,London,628,13474,4.6600,
E05000192,Walpole,Ealing,London,697,13330,5.2300,
E05000195,Chase,Enfield,London,1101,13762,8.0000,
E05000196,Cockfosters,Enfield,London,1028,13788,7.4600,
E05000197,Edmonton Green,Enfield,London,1425,17949,7.9400,
E05000198,Enfield Highway,Enfield,London,1187,16027,7.4100,
E05000199,Enfield Lock,Enfield,London,1104,16469,6.7000,
E05000200,Grange,Enfield,London,790,12709,6.2200,
E05002669,Iver Heath,South Bucks,South East,302,4945,6.1100,
E05002665,Gerrards Cross East and Denham South West,South Bucks,South East,90,1957,4.6000,
E05004162,Loughton Forest,Epping Forest,East of England,220,4353,5.0500,
E05002639,Chalfont St Giles,Chiltern,South East,299,7118,4.2000,
E05004149,Buckhurst Hill West,Epping Forest,East of England,419,6764,6.1900,
E05002635,Austenwood,Chiltern,South East,102,2203,4.6300,
E05000216,Charlton,Greenwich,London,1211,14385,8.4200,
E05000217,Coldharbour and New Eltham,Greenwich,London,1193,13062,9.1300,
E05007362,Ashford Common,Spelthorne,South East,487,8045,6.0500,
E05007349,Addlestone North,Runnymede,South East,387,5905,6.5500,
E05004843,Nascot,Watford,East of England,541,7606,7.1100,
E05004830,Maple Cross & Mill End,Three Rivers,East of England,352,5602,6.2800,
E05004750,Borehamwood Hillside,Hertsmere,East of England,666,9682,6.8800,
E05004746,Aldenham East,Hertsmere,East of England,195,4939,3.9500,
E05004930,Heath,Dartford,South East,322,6349,5.0700,
E05007262,Oatlands Park,Elmbridge,South East,244,6352,3.8400,
E05007258,Long Ditton,Elmbridge,South East,307,6343,4.8400,
E05005020,Hextable,Sevenoaks,South East,253,4092,6.1800,
E05005016,"Farningham, Horton Kirby and South Darenth",Sevenoaks,South East,359,4811,7.4600,
E05000220,Eltham West,Greenwich,London,1049,10399,10.0900,
E05000208,Southgate,Enfield,London,1009,14454,6.9800,
E05000646,Vincent Square,Westminster,London,699,9988,7.0000,
E05000647,Warwick,Westminster,London,566,9369,6.0400,
E05000648,Westbourne,Westminster,London,1360,12759,10.6600,
E05002661,Denham North,South Bucks,South East,352,2939,11.9800,
E05004158,Lambourne,Epping Forest,East of England,183,2013,9.0900,
E05004163,Loughton Roding,Epping Forest,East of England,276,4706,5.8600,
E05000241,King's Park,Hackney,London,1014,11098,9.1400,
E05000242,Leabridge,Hackney,London,1061,14039,7.5600,
E05000649,West End,Westminster,London,557,10575,5.2700,
E05007371,Staines South,Spelthorne,South East,582,7123,8.1700,
E05002229,Aveley and Uplands,Thurrock,East of England,759,8912,8.5200,
E05007354,Egham Town,Runnymede,South East,324,6384,5.0800,
E05000543,Livesey,Southwark,London,1107,14129,7.8300,
E05000544,Newington,Southwark,London,1046,14136,7.4000,
E05000545,Nunhead,Southwark,London,1209,13620,8.8800,
E05000542,Grange,Southwark,London,984,15362,6.4100,
E05004839,Central,Watford,East of England,485,8143,5.9600,
E05004826,Croxley Green South,Three Rivers,East of England,169,3726,4.5400,
E05000202,Highlands,Enfield,London,979,13006,7.5300,
E05004822,Chorleywood East,Three Rivers,East of England,290,4172,6.9500,
E05000203,Jubilee,Enfield,London,1155,14355,8.0500,
E05000204,Lower Edmonton,Enfield,London,1285,16531,7.7700,
E05000207,Southbury,Enfield,London,1008,14506,6.9500,
E05000260,Parsons Green and Walham,Hammersmith and Fulham,London,496,10813,4.5900,
E05000209,Southgate Green,Enfield,London,972,13787,7.0500,
E05000210,Town,Enfield,London,935,14906,6.2700,
E05000229,Woolwich Common,Greenwich,London,1193,17499,6.8200,
E05000555,Beddington North,Sutton,London,614,10309,5.9600,
E05000552,Surrey Docks,Southwark,London,651,13435,4.8500,
E05000553,The Lane,Southwark,London,1225,15565,7.8700,
E05000554,Village,Southwark,London,516,12402,4.1600,
E05004939,Swanscombe,Dartford,South East,543,7561,7.1800,
E05004926,Bean and Darenth,Dartford,South East,452,5720,7.9000,
E05007267,Walton Central,Elmbridge,South East,334,6790,4.9200,
E05007254,Esher,Elmbridge,South East,301,6743,4.4600,
E05000212,Upper Edmonton,Enfield,London,1288,17374,7.4100,
E05000211,Turkey Street,Enfield,London,1236,14377,8.6000,
E05000213,Winchmore Hill,Enfield,London,843,13403,6.2900,
E05000214,Abbey Wood,Greenwich,London,1347,15704,8.5800,
E05000215,Blackheath Westcombe,Greenwich,London,891,12875,6.9200,
E05000218,Eltham North,Greenwich,London,957,12519,7.6400,
E05000219,Eltham South,Greenwich,London,956,12541,7.6200,
E05000230,Woolwich Riverside,Greenwich,London,1305,19120,6.8300,
E05000562,St Helier,Sutton,London,908,11949,7.6000,
E05000563,Stonecot,Sutton,London,577,10712,5.3900,
E05000571,Wandle Valley,Sutton,London,795,11630,6.8400,
E05000225,Peninsula,Greenwich,London,913,14051,6.5000,
E05000228,Thamesmead Moorings,Greenwich,London,1138,19730,5.7700,
E05000221,Glyndon,Greenwich,London,1377,18171,7.5800,
E05000222,Greenwich West,Greenwich,London,857,16527,5.1900,
E05000223,Kidbrooke with Hornfair,Greenwich,London,1292,14300,9.0300,
E05000224,Middle Park and Sutcliffe,Greenwich,London,1233,13505,9.1300,
E05000226,Plumstead,Greenwich,London,1174,16736,7.0100,
E05000227,Shooters Hill,Greenwich,London,931,13433,6.9300,
E05002232,Chafford and North Stifford,Thurrock,East of England,238,8071,2.9500,
E05000572,Worcester Park,Sutton,London,578,11655,4.9600,
E05000573,Bethnal Green North,Tower Hamlets,London,1068,13683,7.8100,
E05000574,Bethnal Green South,Tower Hamlets,London,1131,14166,7.9800,
E05000575,Blackwall and Cubitt Town,Tower Hamlets,London,1000,19461,5.1400,
E05000576,Bow East,Tower Hamlets,London,1100,14781,7.4400,
E05000577,Bow West,Tower Hamlets,London,889,12939,6.8700,
E05000578,Bromley-by-Bow,Tower Hamlets,London,1032,14480,7.1300,
E05000579,East India and Lansbury,Tower Hamlets,London,1278,14859,8.6000,
E05000580,Limehouse,Tower Hamlets,London,1091,15986,6.8200,
E05000581,Mile End and Globe Town,Tower Hamlets,London,991,15190,6.5200,
E05004080,Tipps Cross,Brentwood,East of England,259,3807,6.8000,
E05004067,Brentwood North,Brentwood,East of England,430,6485,6.6300,
E05000231,Brownswood,Hackney,London,729,11091,6.5700,
E05000237,Hackney Central,Hackney,London,1034,12548,8.2400,
E05000238,Hackney Downs,Hackney,London,1043,12921,8.0700,
E05000232,Cazenove,Hackney,London,739,13392,5.5200,
E05000233,Chatham,Hackney,London,997,13232,7.5300,
E05000234,Clissold,Hackney,London,755,12212,6.1800,
E05000235,Dalston,Hackney,London,1004,14727,6.8200,
E05000236,De Beauvoir,Hackney,London,863,13643,6.3300,
E05000239,Haggerston,Hackney,London,944,13904,6.7900,
E05000240,Hoxton,Hackney,London,1061,15174,6.9900,
E05000600,Higham Hill,Waltham Forest,London,1010,13194,7.6500,
E05007270,Weston Green,Elmbridge,South East,114,3876,2.9400,
E05000601,Hoe Street,Waltham Forest,London,998,13912,7.1700,
E05000243,Lordship,Hackney,London,888,12280,7.2300,
E05000244,New River,Hackney,London,927,12551,7.3900,
E05004150,Chigwell Row,Epping Forest,East of England,172,2207,7.7900,
E05000245,Queensbridge,Hackney,London,1124,13670,8.2200,
E05000246,Springfield,Hackney,London,943,12378,7.6200,
E05000247,Stoke Newington Central,Hackney,London,828,12445,6.6500,
E05000248,Victoria,Hackney,London,1011,13231,7.6400,
E05000249,Wick,Hackney,London,1099,11734,9.3700,
E05000250,Addison,Hammersmith and Fulham,London,634,11518,5.5000,
E05007367,Laleham and Shepperton Green,Spelthorne,South East,494,7962,6.2000,
E05007363,Ashford East,Spelthorne,South East,451,7219,6.2500,
E05007350,Chertsey Meads,Runnymede,South East,363,6038,6.0100,
E05000598,Hatch Lane,Waltham Forest,London,1016,11058,9.1900,
E05000599,High Street,Waltham Forest,London,876,14127,6.2000,
E05000597,Hale End and Highams Park,Waltham Forest,London,741,11355,6.5300,
E05007271,Weybridge North,Elmbridge,South East,295,4347,6.7900,
E05000592,Chapel End,Waltham Forest,London,782,14086,5.5500,
E05000593,Chingford Green,Waltham Forest,London,908,10287,8.8300,
E05000255,Fulham Reach,Hammersmith and Fulham,London,658,11306,5.8200,
E05000256,Hammersmith Broadway,Hammersmith and Fulham,London,953,11923,7.9900,
E05000257,Munster,Hammersmith and Fulham,London,536,11004,4.8700,
E05000251,Askew,Hammersmith and Fulham,London,917,14160,6.4800,
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,London,689,12216,5.6400,
E05000253,College Park and Old Oak,Hammersmith and Fulham,London,753,9175,8.2100,
E05000254,Fulham Broadway,Hammersmith and Fulham,London,791,10996,7.1900,
E05000258,North End,Hammersmith and Fulham,London,658,11589,5.6800,
E05004835,Rickmansworth,Three Rivers,East of England,271,4483,6.0500,
E05004844,Oxhey,Watford,East of England,394,6752,5.8400,
E05004831,Moor Park & Eastbury,Three Rivers,East of England,310,5532,5.6000,
E05000351,Feltham North,Hounslow,London,955,11563,8.2600,
E05004751,Borehamwood Kenilworth,Hertsmere,East of England,419,5906,7.0900,
E05004747,Aldenham West,Hertsmere,East of England,214,4876,4.3900,
E05000602,Larkswood,Waltham Forest,London,997,11337,8.7900,
E05000603,Lea Bridge,Waltham Forest,London,1114,15671,7.1100,
E05000604,Leyton,Waltham Forest,London,990,14184,6.9800,
E05000605,Leytonstone,Waltham Forest,London,768,12879,5.9600,
E05000606,Markhouse,Waltham Forest,London,902,13636,6.6100,
E05000607,Valley,Waltham Forest,London,893,11444,7.8000,
E05000608,William Morris,Waltham Forest,London,835,13269,6.2900,
E05000609,Wood Street,Waltham Forest,London,920,13368,6.8800,
E05000610,Balham,Wandsworth,London,586,14751,3.9700,
E05000611,Bedford,Wandsworth,London,736,14575,5.0500,
E05000267,Bounds Green,Haringey,London,934,13725,6.8100,
E05000268,Bruce Grove,Haringey,London,1080,14483,7.4600,
E05000261,Ravenscourt Park,Hammersmith and Fulham,London,747,10785,6.9300,
E05000262,Sands End,Hammersmith and Fulham,London,725,12760,5.6800,
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,London,874,12175,7.1800,
E05000264,Town,Hammersmith and Fulham,London,548,11201,4.8900,
E05000265,Wormholt and White City,Hammersmith and Fulham,London,1109,13389,8.2800,
E05000266,Alexandra,Haringey,London,519,11795,4.4000,
E05000269,Crouch End,Haringey,London,474,12395,3.8200,
E05000270,Fortis Green,Haringey,London,622,12488,4.9800,
E05004931,Joyce Green,Dartford,South East,403,4646,8.6700,
E05004935,Newtown,Dartford,South East,389,7304,5.3300,
E05007259,Molesey East,Elmbridge,South East,287,6337,4.5300,
E05000276,Northumberland Park,Haringey,London,1170,14429,8.1100,
E05000277,St Ann's,Haringey,London,1139,14638,7.7800,
E05000278,Seven Sisters,Haringey,London,1059,15968,6.6300,
E05004845,Park,Watford,East of England,365,7778,4.6900,
E05000620,Queenstown,Wandsworth,London,824,16331,5.0500,
E05000621,Roehampton and Putney Heath,Wandsworth,London,1270,16132,7.8700,
E05000619,Northcote,Wandsworth,London,475,14940,3.1800,
E05000279,Stroud Green,Haringey,London,646,11758,5.4900,
E05000612,Earlsfield,Wandsworth,London,739,15448,4.7800,
E05000613,East Putney,Wandsworth,London,700,15022,4.6600,
E05000614,Fairfield,Wandsworth,London,577,14613,3.9500,
E05000615,Furzedown,Wandsworth,London,947,15504,6.1100,
E05000616,Graveney,Wandsworth,London,963,15198,6.3400,
E05000617,Latchmere,Wandsworth,London,1050,15358,6.8400,
E05000618,Nightingale,Wandsworth,London,748,14679,5.1000,
E05000280,Tottenham Green,Haringey,London,1226,14580,8.4100,
E05000271,Harringay,Haringey,London,777,13272,5.8500,
E05000272,Highgate,Haringey,London,538,11632,4.6300,
E05000273,Hornsey,Haringey,London,831,12659,6.5600,
E05000274,Muswell Hill,Haringey,London,522,10784,4.8400,
E05000275,Noel Park,Haringey,London,1212,13939,8.7000,
E05000626,Tooting,Wandsworth,London,931,16239,5.7300,
E05005017,Fawkham and West Kingsdown,Sevenoaks,South East,522,6062,8.6100,
E05002241,South Chafford,Thurrock,East of England,124,7384,1.6800,
E05000627,Wandsworth Common,Wandsworth,London,761,15247,4.9900,
E05000628,West Hill,Wandsworth,London,1030,16402,6.2800,
E05000629,West Putney,Wandsworth,London,1040,14742,7.0500,
E05000630,Abbey Road,Westminster,London,627,11250,5.5700,
E05000631,Bayswater,Westminster,London,610,10300,5.9200,
E05000622,St Mary's Park,Wandsworth,London,935,16556,5.6500,
E05000623,Shaftesbury,Wandsworth,London,675,14160,4.7700,
E05000624,Southfields,Wandsworth,London,662,16256,4.0700,
E05000625,Thamesfield,Wandsworth,London,465,14842,3.1300,
E05000281,Tottenham Hale,Haringey,London,1089,15064,7.2300,
E05000282,West Green,Haringey,London,1099,13372,8.2200,
E05000283,White Hart Lane,Haringey,London,1252,13431,9.3200,
E05000284,Woodside,Haringey,London,1066,14514,7.3400,
E05000285,Belmont,Harrow,London,605,11343,5.3300,
E05000286,Canons,Harrow,London,1056,12471,8.4700,
E05000287,Edgware,Harrow,London,755,11653,6.4800,
E05000288,Greenhill,Harrow,London,800,12420,6.4400,
E05000289,Harrow on the Hill,Harrow,London,751,12270,6.1200,
E05000290,Harrow Weald,Harrow,London,858,11376,7.5400,
E05000300,Rayners Lane,Harrow,London,656,11124,5.9000,
E05000637,Knightsbridge and Belgravia,Westminster,London,222,9270,2.3900,
E05000638,Lancaster Gate,Westminster,London,646,13195,4.9000,
E05000639,Little Venice,Westminster,London,695,10633,6.5400,
E05000640,Maida Vale,Westminster,London,761,10210,7.4500,
E05000641,Marylebone High Street,Westminster,London,392,10366,3.7800,
E05000632,Bryanston and Dorset Square,Westminster,London,603,11991,5.0300,
E05000633,Churchill,Westminster,London,852,9618,8.8600,
E05000634,Church Street,Westminster,London,1448,11760,12.3100,
E05000635,Harrow Road,Westminster,London,1112,12034,9.2400,
E05000636,Hyde Park,Westminster,London,702,12462,5.6300,
E05000294,Kenton East,Harrow,London,830,11138,7.4500,
E05000295,Kenton West,Harrow,London,739,11173,6.6100,
E05000296,Marlborough,Harrow,London,818,12259,6.6700,
E05000297,Pinner,Harrow,London,699,10026,6.9700,
E05000298,Pinner South,Harrow,London,528,10411,5.0700,
E05000299,Queensbury,Harrow,London,770,11984,6.4300,
E05000291,Hatch End,Harrow,London,786,10693,7.3500,
E05000292,Headstone North,Harrow,London,636,10093,6.3000,
E05000293,Headstone South,Harrow,London,647,11135,5.8100,
E05002666,Gerrards Cross North,South Bucks,South East,222,3195,6.9500,
E05002662,Denham South,South Bucks,South East,173,3524,4.9100,
E05004159,Loughton Alderton,Epping Forest,East of England,345,4526,7.6200,
E05004155,Grange Hill,Epping Forest,East of England,486,6620,7.3400,
E05007372,Stanwell North,Spelthorne,South East,589,7667,7.6800,
E05004754,Bushey Park,Hertsmere,East of England,257,4742,5.4200,
E05007359,Thorpe,Runnymede,South East,256,5465,4.6800,
E05007355,Englefield Green East,Runnymede,South East,146,5427,2.6900,
E05004823,Chorleywood West,Three Rivers,East of England,253,5567,4.5400,
E05004840,Holywell,Watford,East of England,624,8626,7.2300,
E05004827,Hayling,Three Rivers,East of England,300,3693,8.1200,
E05004940,Town,Dartford,South East,214,4362,4.9100,
E05004927,Brent,Dartford,South East,510,6634,7.6900,
E05007268,Walton North,Elmbridge,South East,376,6511,5.7700,
E05005030,Swanley Christchurch and Swanley Village,Sevenoaks,South East,303,5744,5.2800,
E05004081,Warley,Brentwood,East of England,469,5973,7.8500,
E05004068,Brentwood South,Brentwood,East of England,496,5789,8.5700,
E05002671,Stoke Poges,South Bucks,South East,312,5225,5.9700,
E05004164,Loughton St John's,Epping Forest,East of England,215,4359,4.9300,
E05004151,Chigwell Village,Epping Forest,East of England,186,4160,4.4700,
E05007368,Riverside and Laleham,Spelthorne,South East,338,6718,5.0300,
E05004759,Potters Bar Parkfield,Hertsmere,East of England,575,7875,7.3000,
E05007364,Ashford North and Stanwell South,Spelthorne,South East,551,8257,6.6700,
E05007351,Chertsey St Ann's,Runnymede,South East,569,6040,9.4200,
E05000343,West Ruislip,Hillingdon,London,703,10611,6.6300,
E05000344,Yeading,Hillingdon,London,828,13586,6.0900,
E05000347,Brentford,Hounslow,London,980,14353,6.8300,
E05000345,Yiewsley,Hillingdon,London,939,12979,7.2300,
E05000346,Bedfont,Hounslow,London,922,12701,7.2600,
E05004836,Rickmansworth West,Three Rivers,East of England,222,3560,6.2400,
E05000348,Chiswick Homefields,Hounslow,London,494,11346,4.3500,
E05000350,Cranford,Hounslow,London,946,12330,7.6700,
E05000349,Chiswick Riverside,Hounslow,London,608,11543,5.2700,
E05004832,Northwick,Three Rivers,East of England,488,5116,9.5400,
E05004819,Ashridge,Three Rivers,East of England,303,3861,7.8500,
